"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","D","1","H","3","A","132.0","4.320","4.472","79.65","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","134.0","4.340","4.492","78.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","136.0","4.360","4.512","82.22","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","138.0","4.380","4.532","84.79","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","140.0","4.400","4.552","84.79","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","142.0","4.420","4.572","80.08","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","144.0","4.440","4.592","77.08","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","146.0","4.460","4.612","75.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","148.0","4.480","4.632","74.51","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","2.0","4.520","4.672","75.37","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","4.0","4.540","4.692","73.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","6.0","4.560","4.712","73.23","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","8.0","4.580","4.732","67.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","10.0","4.600","4.752","68.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","12.0","4.620","4.772","68.52","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","14.0","4.640","4.792","65.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","16.0","4.660","4.812","60.81","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","18.0","4.680","4.832","64.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","20.0","4.700","4.852","62.95","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","22.0","4.720","4.872","61.24","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","24.0","4.740","4.892","64.24","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","26.0","4.760","4.912","63.81","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","28.0","4.780","4.932","62.95","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","30.0","4.800","4.952","65.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","32.0","4.820","4.972","65.52","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","34.0","4.840","4.992","68.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","36.0","4.860","5.012","69.37","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","38.0","4.880","5.032","68.95","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","40.0","4.900","5.052","68.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","42.0","4.920","5.072","64.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","44.0","4.940","5.092","67.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","46.0","4.960","5.112","68.09","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","48.0","4.980","5.132","67.23","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","50.0","5.000","5.152","68.95","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","52.0","5.020","5.172","71.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","54.0","5.040","5.192","71.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","56.0","5.060","5.212","76.23","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","58.0","5.080","5.232","76.66","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","60.0","5.100","5.252","80.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","62.0","5.120","5.272","81.79","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","64.0","5.140","5.292","82.22","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","66.0","5.160","5.312","80.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","68.0","5.180","5.332","77.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","70.0","5.200","5.352","71.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","72.0","5.220","5.372","71.94","2016-02-13 20:27:39","MS2K-121","SHMSL","SHLF7626441","95252451","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","104.0","5.740","5.390","66.81","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","105.0","5.750","5.400","68.09","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","106.0","5.760","5.410","65.52","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","107.0","5.770","5.420","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","108.0","5.780","5.430","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","109.0","5.790","5.440","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","110.0","5.800","5.450","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","111.0","5.810","5.460","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","112.0","5.820","5.470","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","113.0","5.830","5.480","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","114.0","5.840","5.490","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","115.0","5.850","5.500","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","116.0","5.860","5.510","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","117.0","5.870","5.520","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","118.0","5.880","5.530","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","119.0","5.890","5.540","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","120.0","5.900","5.550","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","121.0","5.910","5.560","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","122.0","5.920","5.570","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","123.0","5.930","5.580","59.10","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","124.0","5.940","5.590","56.53","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","125.0","5.950","5.600","56.53","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","126.0","5.960","5.610","57.81","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","127.0","5.970","5.620","56.53","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","128.0","5.980","5.630","56.53","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","129.0","5.990","5.640","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","130.0","6.000","5.650","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","131.0","6.010","5.660","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","132.0","6.020","5.670","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","133.0","6.030","5.680","65.52","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","134.0","6.040","5.690","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","135.0","6.050","5.700","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","136.0","6.060","5.710","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","137.0","6.070","5.720","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","138.0","6.080","5.730","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","139.0","6.090","5.740","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","140.0","6.100","5.750","64.24","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","141.0","6.110","5.760","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","142.0","6.120","5.770","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","143.0","6.130","5.780","62.95","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","144.0","6.140","5.790","61.67","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","145.0","6.150","5.800","59.10","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","146.0","6.160","5.810","57.81","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","147.0","6.170","5.820","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","148.0","6.180","5.830","60.38","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","2","A","149.0","6.190","5.840","26.98","2016-02-16 20:25:45","MS2K-121","SHMSL","SHLF7638171","95489271","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","2.0","6.220","5.870","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","3.0","6.230","5.880","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","4.0","6.240","5.890","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","5.0","6.250","5.900","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","6.0","6.260","5.910","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","7.0","6.270","5.920","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","8.0","6.280","5.930","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","9.0","6.290","5.940","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","10.0","6.300","5.950","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","11.0","6.310","5.960","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","12.0","6.320","5.970","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","13.0","6.330","5.980","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","14.0","6.340","5.990","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","15.0","6.350","6.000","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","16.0","6.360","6.010","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","17.0","6.370","6.020","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","18.0","6.380","6.030","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","19.0","6.390","6.040","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","20.0","6.400","6.050","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","21.0","6.410","6.060","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","22.0","6.420","6.070","66.81","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","23.0","6.430","6.080","66.81","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","24.0","6.440","6.090","60.38","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","25.0","6.450","6.100","50.10","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","26.0","6.460","6.110","52.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","27.0","6.470","6.120","53.96","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","28.0","6.480","6.130","56.53","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","29.0","6.490","6.140","56.53","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","30.0","6.500","6.150","60.38","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","31.0","6.510","6.160","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","32.0","6.520","6.170","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","33.0","6.530","6.180","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","34.0","6.540","6.190","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","35.0","6.550","6.200","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","36.0","6.560","6.210","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","37.0","6.570","6.220","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","38.0","6.580","6.230","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","39.0","6.590","6.240","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","40.0","6.600","6.250","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","41.0","6.610","6.260","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","42.0","6.620","6.270","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","43.0","6.630","6.280","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","44.0","6.640","6.290","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","45.0","6.650","6.300","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","46.0","6.660","6.310","65.52","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","47.0","6.670","6.320","66.81","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","48.0","6.680","6.330","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","49.0","6.690","6.340","56.53","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","50.0","6.700","6.350","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","51.0","6.710","6.360","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","52.0","6.720","6.370","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","53.0","6.730","6.380","64.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","54.0","6.740","6.390","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","55.0","6.750","6.400","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","56.0","6.760","6.410","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","57.0","6.770","6.420","62.95","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","58.0","6.780","6.430","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","59.0","6.790","6.440","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","60.0","6.800","6.450","61.67","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","61.0","6.810","6.460","60.38","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","62.0","6.820","6.470","57.81","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","63.0","6.830","6.480","56.53","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","64.0","6.840","6.490","59.10","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","65.0","6.850","6.500","57.81","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","66.0","6.860","6.510","56.53","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","67.0","6.870","6.520","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","68.0","6.880","6.530","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","69.0","6.890","6.540","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","70.0","6.900","6.550","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","71.0","6.910","6.560","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","72.0","6.920","6.570","53.96","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","73.0","6.930","6.580","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","74.0","6.940","6.590","55.24","2016-02-16 20:39:33","MS2K-121","SHMSL","SHLF7638201","95490841","Auto-Log Split Section"
