"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","R","G","B","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","2","H","3","A","114.21","7.342","6.992","46.5","47.3","40.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","114.71","7.347","6.997","40.5","41.7","35.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","115.21","7.352","7.002","41.7","42.5","36.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","115.71","7.357","7.007","48.2","48.2","41.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","116.21","7.362","7.012","50.1","50.3","44.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","116.71","7.367","7.017","56.2","55.4","50.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","117.21","7.372","7.022","56.1","55.1","49.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","117.71","7.377","7.027","59.6","58.4","51.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","118.21","7.382","7.032","61.4","60.2","53.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","118.71","7.387","7.037","59.2","58.1","51.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","119.21","7.392","7.042","56.0","55.0","49.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","119.71","7.397","7.047","56.6","55.7","49.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","120.21","7.402","7.052","56.8","55.7","49.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","120.71","7.407","7.057","59.1","58.1","51.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","121.21","7.412","7.062","58.9","58.0","51.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","121.71","7.417","7.067","58.4","57.5","50.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","122.21","7.422","7.072","54.4","53.7","47.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","122.71","7.427","7.077","58.6","57.9","50.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","123.21","7.432","7.082","61.0","59.9","52.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","123.71","7.437","7.087","60.7","59.7","52.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","124.21","7.442","7.092","60.8","60.1","54.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","124.71","7.447","7.097","59.8","59.1","53.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","125.21","7.452","7.102","59.9","59.0","52.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","125.71","7.457","7.107","58.1","57.0","51.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","126.21","7.462","7.112","61.7","60.7","54.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","126.71","7.467","7.117","65.0","64.4","57.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","127.21","7.472","7.122","63.7","63.3","56.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","127.71","7.477","7.127","65.1","64.5","57.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","128.21","7.482","7.132","63.6","62.7","54.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","128.71","7.487","7.137","62.8","61.7","53.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","129.21","7.492","7.142","61.7","60.7","52.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","129.71","7.497","7.147","63.7","62.6","54.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","130.21","7.502","7.152","66.6","65.5","56.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","130.71","7.507","7.157","66.1","64.9","56.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","131.21","7.512","7.162","67.2","66.2","58.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","131.71","7.517","7.167","68.5","67.1","58.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","132.21","7.522","7.172","70.1","68.8","59.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","132.71","7.527","7.177","73.8","72.7","63.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","133.21","7.532","7.182","72.1","70.9","62.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","133.71","7.537","7.187","68.7","67.6","59.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","134.21","7.542","7.192","67.1","65.9","57.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","134.71","7.547","7.197","69.5","68.2","59.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","135.21","7.552","7.202","68.7","67.4","58.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","135.71","7.557","7.207","66.1","64.8","56.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","136.21","7.562","7.212","66.6","65.4","56.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","136.71","7.567","7.217","66.3","65.3","56.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","137.21","7.572","7.222","70.0","68.6","59.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","137.71","7.577","7.227","70.0","68.8","59.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","138.21","7.582","7.232","70.9","69.8","60.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","138.71","7.587","7.237","71.4","70.6","60.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","139.21","7.592","7.242","71.2","70.5","60.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","139.71","7.597","7.247","71.0","70.0","60.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","140.21","7.602","7.252","68.5","67.6","58.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","140.71","7.607","7.257","72.6","71.8","61.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","141.21","7.612","7.262","72.9","72.0","61.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","141.71","7.617","7.267","76.0","75.4","66.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","142.21","7.622","7.272","76.4","75.9","66.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","142.71","7.627","7.277","73.9","73.2","63.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","143.21","7.632","7.282","75.0","74.4","64.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","143.71","7.637","7.287","71.4","70.6","60.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","144.21","7.642","7.292","74.8","74.2","63.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","144.71","7.647","7.297","77.8","77.2","66.9","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","145.21","7.652","7.302","70.4","69.1","58.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","145.71","7.657","7.307","63.1","62.1","54.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","146.21","7.662","7.312","71.6","70.7","59.8","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","146.71","7.667","7.317","73.7","72.9","61.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","147.21","7.672","7.322","73.6","72.8","61.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","147.71","7.677","7.327","72.3","71.5","60.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","148.21","7.682","7.332","69.9","69.2","58.0","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","148.71","7.687","7.337","46.3","45.1","37.6","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","149.21","7.692","7.342","20.2","19.5","17.6","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","149.71","7.697","7.347","31.8","31.1","28.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","150.21","7.702","7.352","10.4","10.1","10.5","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","150.71","7.707","7.357","9.9","9.7","10.1","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","151.21","7.712","7.362","10.3","10.0","10.4","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","151.71","7.717","7.367","11.1","10.9","11.3","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","152.21","7.722","7.372","11.5","11.3","11.7","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","3","A","152.71","7.727","7.377","12.2","12.0","12.2","2016-02-16 18:59:59","CV-L107C-L170542B","SHIL","SHLF7638201","95485971","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","0.23","7.702","7.352","62.9","61.3","49.3","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","0.73","7.707","7.357","70.7","69.5","56.3","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","1.23","7.712","7.362","73.5","72.2","58.5","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","1.73","7.717","7.367","69.5","67.9","54.9","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","2.23","7.722","7.372","73.9","72.2","58.4","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","2.73","7.727","7.377","75.2","74.0","60.4","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","3.23","7.732","7.382","73.9","72.5","59.1","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","3.73","7.737","7.387","74.1","72.7","59.3","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","4.23","7.742","7.392","74.4","72.8","59.1","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","4.73","7.747","7.397","70.8","69.1","55.9","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","5.23","7.752","7.402","68.5","66.9","53.6","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","5.73","7.757","7.407","69.9","68.3","54.6","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","6.23","7.762","7.412","70.8","69.0","55.6","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","6.73","7.767","7.417","72.0","70.2","56.6","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","7.23","7.772","7.422","71.0","69.7","55.9","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","7.73","7.777","7.427","74.2","73.0","58.7","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","8.23","7.782","7.432","71.8","70.8","57.5","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","8.73","7.787","7.437","72.6","71.1","57.4","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","9.23","7.792","7.442","72.3","70.5","56.7","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","9.73","7.797","7.447","71.9","70.7","57.5","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","10.23","7.802","7.452","71.4","70.2","57.1","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","10.73","7.807","7.457","70.8","69.1","56.4","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","11.23","7.812","7.462","72.6","71.1","58.4","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","11.73","7.817","7.467","68.7","67.0","54.8","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","12.23","7.822","7.472","71.2","69.5","56.8","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","12.73","7.827","7.477","70.2","68.6","56.5","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
"361","U1474","F","2","H","4","A","13.23","7.832","7.482","70.0","68.4","56.1","2016-02-16 19:01:21","CV-L107C-L170542B","SHIL","SHLF7638231","95486001","Auto-Log Split Section"
