"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Reflectance L*","Reflectance a*","Reflectance b*","Tristimulus X","Tristimulus Y","Tristimulus Z","Normalized spectral data link","Unnormalized spectral data link","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","D","1","H","4","A","26.5","4.765","4.917","44.83","2.04","6.23","14","14.42","12.88","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","27.0","4.770","4.922","45.61","2.16","6.23","14.55","14.98","13.42","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","27.5","4.775","4.927","44.95","2.13","5.58","14.09","14.5","13.23","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","28.0","4.780","4.932","44.59","2.33","5.44","13.88","14.25","13.03","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","28.5","4.785","4.937","45.61","2.19","6.2","14.56","14.98","13.43","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","29.0","4.790","4.942","45.04","2.11","5.57","14.16","14.57","13.3","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","29.5","4.795","4.947","45.76","2.27","6.2","14.68","15.09","13.54","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","30.0","4.800","4.952","46.04","2.13","6.62","14.86","15.3","13.56","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","30.5","4.805","4.957","45.04","2.23","5.98","14.17","14.57","13.13","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","31.0","4.810","4.962","45.08","2.28","5.98","14.21","14.6","13.16","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","31.5","4.815","4.967","45.25","2.15","5.8","14.31","14.72","13.34","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","32.0","4.820","4.972","44.85","2.19","5.63","14.04","14.44","13.14","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","32.5","4.825","4.977","45.12","2.18","5.99","14.22","14.63","13.18","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","33.0","4.830","4.982","44.97","2.08","6.56","14.1","14.52","12.85","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","33.5","4.835","4.987","44.59","2.23","5.9","13.86","14.25","12.86","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","34.0","4.840","4.992","44.46","2.22","5.81","13.77","14.16","12.8","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","34.5","4.845","4.997","44.83","2.18","5.93","14.02","14.42","13","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","35.0","4.850","5.002","44.23","2.14","6.22","13.6","13.99","12.48","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","35.5","4.855","5.007","43.98","2.16","6.03","13.44","13.83","12.4","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","36.0","4.860","5.012","43.64","2.03","6.07","13.2","13.59","12.16","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","36.5","4.865","5.017","43.95","2.22","5.64","13.43","13.81","12.53","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","37.0","4.870","5.022","43.93","2.2","6.19","13.41","13.79","12.3","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","37.5","4.875","5.027","43.86","2.22","6.24","13.37","13.74","12.23","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","38.0","4.880","5.032","44.29","2.13","6.22","13.64","14.04","12.53","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","38.5","4.885","5.037","44.62","2.26","6.34","13.89","14.27","12.7","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","39.0","4.890","5.042","43.74","2.13","5.9","13.28","13.66","12.29","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","39.5","4.895","5.047","42.25","2.11","5","12.32","12.66","11.67","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","40.0","4.900","5.052","43.74","2.09","5.74","13.27","13.66","12.35","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","40.5","4.905","5.057","43.88","2.05","6.35","13.36","13.75","12.21","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","41.0","4.910","5.062","44.16","2","6.27","13.53","13.95","12.42","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","41.5","4.915","5.067","43.86","2.15","5.83","13.36","13.74","12.39","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","42.0","4.920","5.072","44.8","2.19","5.93","14","14.4","12.99","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","42.5","4.925","5.077","44.37","2.23","6.1","13.71","14.1","12.63","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","43.0","4.930","5.082","43.88","2.11","5.99","13.37","13.76","12.35","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","43.5","4.935","5.087","43.36","2.05","5.78","13.01","13.4","12.08","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","44.0","4.940","5.092","41.58","2.03","5.13","11.88","12.23","11.2","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","44.5","4.945","5.097","42.83","2.15","5.17","12.69","13.04","11.97","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","45.0","4.950","5.102","42.07","2.11","4.8","12.2","12.54","11.62","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","45.5","4.955","5.107","43.03","2.24","5.15","12.83","13.18","12.11","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","46.0","4.960","5.112","42.56","1.97","5.25","12.49","12.86","11.77","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","46.5","4.965","5.117","43.21","2.16","4.77","12.94","13.3","12.37","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","47.0","4.970","5.122","42.49","1.98","4.94","12.45","12.82","11.84","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","47.5","4.975","5.127","42.35","2.16","5.03","12.38","12.73","11.72","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","48.0","4.980","5.132","42.05","2.15","4.93","12.2","12.54","11.57","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","48.5","4.985","5.137","43.45","2.2","4.7","13.1","13.46","12.56","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","49.0","4.990","5.142","42.55","2.07","5","12.5","12.86","11.86","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","49.5","4.995","5.147","42.03","2.01","5.35","12.16","12.52","11.4","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","50.0","5.000","5.152","43.01","2.01","5.37","12.78","13.16","12.01","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","50.5","5.005","5.157","41.89","2.37","4.23","12.12","12.43","11.72","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","51.0","5.010","5.162","41.87","1.87","5.57","12.04","12.42","11.22","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","51.5","5.015","5.167","43.54","2.15","6.58","13.15","13.52","11.9","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","52.0","5.020","5.172","42.95","2.23","5.67","12.78","13.13","11.86","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","52.5","5.025","5.177","43.44","2.2","5.94","13.09","13.45","12.08","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","53.0","5.030","5.182","43.16","2.21","5.81","12.91","13.27","11.95","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","53.5","5.035","5.187","42.84","2.13","5.82","12.69","13.05","11.73","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","54.0","5.040","5.192","43.14","2.24","5.42","12.9","13.25","12.08","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","54.5","5.045","5.197","43.62","2.14","6.23","13.2","13.58","12.09","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","55.0","5.050","5.202","42.7","2.06","5.82","12.59","12.96","11.65","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","55.5","5.055","5.207","42.71","1.92","6.68","12.58","12.96","11.34","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","56.0","5.060","5.212","42.47","1.95","6.18","12.43","12.8","11.37","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","56.5","5.065","5.217","41.97","2.22","5.88","12.15","12.48","11.17","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","57.0","5.070","5.222","41.67","2.17","6.36","11.96","12.29","10.82","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","57.5","5.075","5.227","41.62","1.99","5.67","11.91","12.26","11.03","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","58.0","5.080","5.232","41.18","2.15","5.28","11.66","11.98","10.9","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","58.5","5.085","5.237","40.69","2.04","5.69","11.35","11.67","10.47","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","59.0","5.090","5.242","40.09","1.95","5.11","10.98","11.31","10.32","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","59.5","5.095","5.247","38.92","1.92","4.12","10.31","10.61","9.97","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","60.0","5.100","5.252","38.83","1.69","4.19","10.23","10.56","9.9","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","60.5","5.105","5.257","39.03","1.63","4.31","10.34","10.68","9.97","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","61.0","5.110","5.262","38.97","1.85","4.75","10.33","10.64","9.79","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","61.5","5.115","5.267","40.84","2.26","5.76","11.47","11.76","10.53","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","62.0","5.120","5.272","40.31","2.34","6.11","11.16","11.44","10.1","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","62.5","5.125","5.277","40.93","2.47","5.59","11.55","11.82","10.64","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","63.0","5.130","5.282","40.19","2.37","6.26","11.1","11.37","9.99","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","63.5","5.135","5.287","40.29","2.28","5.9","11.15","11.43","10.17","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","64.0","5.140","5.292","40.08","2.12","5.42","11","11.3","10.21","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","64.5","5.145","5.297","40.21","2.35","5.39","11.11","11.38","10.29","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","65.0","5.150","5.302","39.02","1.89","5.81","10.37","10.67","9.48","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","65.5","5.155","5.307","39.94","2.28","5.52","10.94","11.22","10.09","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","66.0","5.160","5.312","39.93","2.26","5.03","10.93","11.21","10.25","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","66.5","5.165","5.317","39.16","1.63","6.25","10.41","10.75","9.42","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","67.0","5.170","5.322","39.39","2.26","5.34","10.62","10.89","9.84","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","67.5","5.175","5.327","38.94","1.93","5.7","10.32","10.62","9.47","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","68.0","5.180","5.332","39.37","1.82","5.23","10.55","10.87","9.86","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","68.5","5.185","5.337","39.86","1.55","4.79","10.8","11.17","10.29","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","69.0","5.190","5.342","39.3","1.21","0.88","10.43","10.83","11.31","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","69.5","5.195","5.347","39.3","1.7","4.21","10.49","10.83","10.16","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","70.0","5.200","5.352","38.32","1.46","4.93","9.92","10.27","9.38","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","70.5","5.205","5.357","38.93","1.79","4.75","10.3","10.62","9.77","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","71.0","5.210","5.362","38.83","2.06","4.74","10.28","10.56","9.72","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","71.5","5.215","5.367","39.02","1.98","4.69","10.37","10.67","9.84","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
